FEATURES_TXT_BEGIN_0 0 62 14 LexicalReordering0_0 LexicalReordering0_1 LexicalReordering0_2 LexicalReordering0_3 LexicalReordering0_4 LexicalReordering0_5 Distortion0_0 LM0_0 WordPenalty0_0 PhrasePenalty0_0 TranslationModel0_0 TranslationModel0_1 TranslationModel0_2 TranslationModel0_3 
-0.743966 0 0 -0.0530934 0 0 0 -23.5171 -11 3 -4.18461 -11.1019 -2.25993 -5.98726 
-1.99007 0 0 -0.374805 0 0 0 -23.4744 -13 4 -6.27545 -11.1019 -6.37921 -9.18954 
-4.41872 0 0 -0.0808726 0 0 0 -23.7404 -11 4 -6.36886 -11.1138 -3.50037 -6.09646 
-1.07497 0 0 -0.3841 0 0 0 -25.7382 -12 3 -3.7013 -15.8934 -6.77079 -13.4972 
-2.51121 0 0 -1.65377 0 0 0 -29.963 -12 4 -1.54537 -10.0338 -0.0935198 -6.27021 
-0.112796 -0.705455 -1.26283 -0.0476284 -0.731196 -0.540224 -6 -32.9875 -12 4 -1.54537 -10.0338 -0.0935198 -6.27021 
-5.43075 0 0 -0.498607 0 0 0 -23.6978 -13 4 -8.4597 -11.1138 -7.23251 -9.29874 
-2.32108 0 0 -0.705812 0 0 0 -25.6955 -14 4 -5.79214 -15.8934 -10.8901 -16.6995 
-1.03907 0 0 -0.55906 0 0 0 -23.6905 -11 4 -8.46561 -14.365 -8.06084 -10.7222 
-4.74973 0 0 -0.41188 0 0 0 -25.9616 -12 4 -5.88555 -15.9053 -8.01123 -13.6064 
-1.29836 0 0 -0.469851 0 0 0 -29.847 -11 4 -4.80735 -10.9739 -3.16343 -6.91979 
-3.75731 0 0 -1.97548 0 0 0 -29.9203 -14 5 -3.63621 -10.0338 -4.2128 -9.47248 
-6.18596 0 0 -1.68155 0 0 0 -30.1864 -12 5 -3.72962 -10.0456 -1.33396 -6.37941 
-1.14877 0 0 -0.920072 0 0 0 -23.4128 -11 4 -9.38972 -14.1325 -8.97713 -10.3328 
-0.211746 -3.05941 -1.11921 -0.0476285 -4.29046 -0.000739252 -12 -27.1094 -12 4 -4.21276 -10.0456 -1.49504 -6.37941 
-0.211746 -5.90536 -1.11921 -0.0476285 -4.29046 -5.90536 -12 -23.1483 -11 4 -6.36886 -11.1138 -3.50037 -6.09646 
-0.112796 -3.05941 -1.08335 -0.0117649 -4.29046 -0.000739252 -12 -27.0982 -12 4 -4.63524 -10.0338 -1.14022 -6.27021 
-1.05055 0 0 -0.374805 0 0 0 -30.2028 -12 4 -5.64767 -11.1019 -7.22041 -9.29407 
-0.112796 -5.90536 -1.08335 -0.0117649 -4.29046 -5.90536 -12 -23.1371 -11 4 -6.79134 -11.1019 -3.14555 -5.98727 
-0.211746 -3.05941 -0.694255 -0.0476285 -3.04452 -0.000739252 -12 -29.6416 -13 4 -4.00148 -9.66167 -2.85317 -9.03591 
-0.211746 -5.90536 -0.694255 -0.0476285 -3.04452 -5.90536 -12 -25.6805 -12 4 -6.15759 -10.7298 -4.8585 -8.75297 
-0.112796 -3.05941 -0.658391 -0.0117649 -3.04452 -0.000739252 -12 -29.6304 -13 4 -4.42397 -9.64978 -2.49834 -8.92671 
-3.70825 0 -1.43432 -1.85864 0 -0.8822 -16 -30.9755 -14 6 -3.39813 -9.02783 -4.65566 -9.83214 
-1.51371 0 0 -1.01279 0 0 0 -33.9478 -13 4 -2.83497 -10.0338 -5.70811 -9.40182 
-0.112796 -5.90536 -0.658391 -0.0117649 -3.04452 -5.90536 -12 -25.6693 -12 4 -6.58007 -10.718 -4.50367 -8.64377 
-3.6093 0 -1.39846 -1.82277 0 -0.8822 -16 -30.9643 -14 6 -3.82062 -9.01595 -4.30084 -9.72294 
-1.9815 0 0 -0.469851 0 0 0 -30.1454 -13 4 -6.80057 -10.9739 -6.75583 -10.1221 
-6.06682 0 -1.43432 -1.85864 0 -0.790398 -16 -32.3419 -13 6 -2.73888 -9.02783 -2.21042 -8.05508 
-1.3589 -0.705455 -1.26283 -0.36934 -0.731196 -0.540224 -6 -32.9448 -14 5 -3.63621 -10.0338 -4.2128 -9.47248 
-5.76176 0 0 -0.829614 0 0 0 -25.9189 -14 4 -7.97639 -15.9052 -11.7434 -16.8087 
-3.19991 0 0 -0.374805 0 0 0 -32.414 -12 4 -4.18461 -11.1019 -7.77472 -8.74977 
-3.97295 -0.705455 -1.51765 -0.0754077 -0.731196 -0.540224 -6 -33.2109 -12 5 -3.72962 -10.0456 -1.33396 -6.37941 
-5.96787 0 -1.39846 -1.82277 0 -0.790398 -16 -32.3307 -13 6 -3.16137 -9.01595 -1.8556 -7.94589 
-5.04006 -0.305754 -0.0754077 -0.0476285 -0.0277793 -0.194876 -6 -28.2514 -11 5 -8.0662 -11.2815 -4.41244 -6.10018 
-4.94111 -0.305754 -0.0395442 -0.0117649 -0.0277793 -0.194876 -6 -28.028 -11 5 -8.48869 -11.2696 -4.05762 -5.99098 
-4.12191 0 0 -0.124216 0 0 0 -30.0704 -11 4 -7.57188 -10.9857 -4.33325 -7.02899 
-0.112796 -0.705455 -1.19062 -0.0476284 -0.37386 -0.540224 -6 -36.8536 -14 4 -1.86041 -10.0338 -4.0404 -10.207 
-1.37008 0 0 -0.890067 0 0 0 -25.9116 -12 4 -7.9823 -19.1565 -12.5717 -18.2322 
-0.112796 -0.705455 -1.34378 -0.0476284 -0.527021 -0.540224 -6 -36.8537 -14 4 -1.79245 -10.0338 -4.32181 -10.6399 
-1.62937 0 0 -0.800858 0 0 0 -32.0682 -12 4 -4.32405 -15.7653 -7.67429 -14.4298 
-7.19799 0 0 -2.09929 0 0 0 -30.1437 -14 5 -5.82046 -10.0456 -5.0661 -9.58168 
-5.49343 0 0 -0.525344 0 0 0 -23.9139 -11 5 -10.8954 -14.3769 -9.00926 -10.8314 
-0.895987 0 -6.38583 -0.0476284 0 -5.02709 -12 -32.4075 -13 7 -4.47448 -9.66167 -3.37399 -9.03591 
-0.797037 0 -6.34997 -0.0117649 0 -5.02709 -12 -32.1841 -13 7 -4.89697 -9.64978 -3.01917 -8.92671 
-1.30021 0 -7.5303 -0.92182 0 -7.56861 -12 -32.6489 -12 5 -3.72962 -10.0456 -1.33396 -6.37941 
-1.04198 0 0 -0.469851 0 0 0 -31.812 -12 4 -6.17279 -10.9739 -7.59703 -10.2266 
-1.20126 0 -7.49443 -0.885957 0 -7.56861 -12 -32.5983 -12 5 -4.1521 -10.0338 -0.979139 -6.27021 
