FEATURES_TXT_BEGIN_0 0 69 12 LexicalReordering0_0 LexicalReordering0_1 LexicalReordering0_2 LexicalReordering0_3 Distortion0_0 LM0_0 WordPenalty0_0 PhrasePenalty0_0 TranslationModel0_0 TranslationModel0_1 TranslationModel0_2 TranslationModel0_3 
-0.895805 0 -0.47051 0 0 -23.5171 -11 6 -4.65778 -11.1019 -2.91804 -5.98727 
-1.90412 0 -0.839488 0 0 -23.4744 -13 6 -6.51204 -11.1019 -6.88969 -9.18954 
-4.37743 0 -0.0408202 0 0 -23.7404 -11 4 -6.36886 -11.1138 -3.50037 -6.09646 
-2.66541 0 -2.07356 0 0 -29.963 -12 7 -2.01854 -10.0338 -0.751637 -6.27021 
-3.67372 0 -2.44253 0 0 -29.9203 -14 7 -3.8728 -10.0338 -4.72328 -9.47249 
-5.38616 0 -0.458555 0 0 -23.6978 -13 4 -8.4597 -11.1138 -7.23251 -9.29874 
-1.07539 0 -0.650097 0 0 -25.7382 -12 6 -4.17447 -15.8934 -7.42891 -13.4972 
-0.902684 0 -0.508804 0 0 -23.6905 -11 6 -8.75718 -14.365 -8.3899 -10.7222 
-1.20666 0 -0.463166 0 0 -29.847 -11 6 -5.09892 -10.9739 -3.49249 -6.91979 
-2.0837 0 -1.01907 0 0 -25.6955 -14 6 -6.02873 -15.8934 -11.4006 -16.6995 
-1.88539 0 -0.463166 0 0 -30.1454 -13 6 -7.09214 -10.9739 -7.08489 -10.1221 
-6.14704 0 -1.64387 0 0 -30.1864 -12 5 -3.72962 -10.0456 -1.33396 -6.37941 
-0.961524 0 -0.818959 0 0 -23.4128 -11 6 -9.68129 -14.1325 -9.30619 -10.3328 
-7.15577 0 -2.0616 0 0 -30.1437 -14 5 -5.82046 -10.0456 -5.0661 -9.58168 
-2.61009 0 -1.41408 0 0 -24.0604 -13 7 -10.8901 -14.365 -12.1035 -13.9245 
-0.290894 -0.0204489 -0.449576 -0.19291 -14 -27.0982 -12 8 -5.71399 -10.0338 -1.61727 -6.27021 
-0.290894 -0.0208986 -0.450026 -0.19291 -14 -27.1094 -12 8 -5.54809 -10.0456 -1.69138 -6.37941 
-0.691466 0 -0.463166 0 0 -34.0116 -15 6 -6.34732 -10.9739 -8.83179 -14.0589 
-0.958767 0 -0.839488 0 0 -30.2028 -12 6 -5.88425 -11.1019 -7.7309 -9.29408 
-0.694319 0 -0.463166 0 0 -34.0116 -15 6 -6.27895 -10.9739 -8.94302 -14.4917 
-1.62365 0 -1.3883 0 0 -33.9478 -13 7 -3.30815 -10.0338 -6.36622 -9.40182 
-2.66893 0 -1.72424 0 0 -23.772 -13 7 -11.8143 -14.1325 -13.0198 -13.535 
-1.29921 -0.0204489 -0.818554 -0.19291 -14 -27.0555 -14 8 -7.56824 -10.0338 -5.58892 -9.47249 
-1.29921 -0.0208986 -0.819003 -0.19291 -14 -27.0667 -14 8 -7.40235 -10.0456 -5.66303 -9.58168 
-2.63196 0 -1.75728 0 0 -33.9051 -15 7 -5.1624 -10.0338 -10.3379 -12.6041 
-0.290894 -1.90622 -0.467775 -1.196 -6 -32.9875 -12 7 -2.01854 -10.0338 -0.751637 -6.27021 
-0.710196 0 -0.839488 0 0 -35.7991 -15 6 -5.76722 -11.1019 -8.6366 -13.1263 
-0.71305 0 -0.839488 0 0 -35.7992 -15 6 -5.69885 -11.1019 -8.74783 -13.5592 
-1.29921 -1.90622 -0.836752 -1.196 -6 -32.9448 -14 7 -3.8728 -10.0338 -4.72328 -9.47249 
-0.940036 0 -0.463166 0 0 -31.812 -12 6 -6.46435 -10.9739 -7.92609 -10.2266 
-4.55702 0 -0.220406 0 0 -25.9616 -12 4 -5.88555 -15.9053 -8.01123 -13.6064 
-2.67229 0 -2.11185 0 0 -30.1364 -12 7 -6.11794 -13.2969 -6.22349 -11.0051 
-2.97627 0 -2.06621 0 0 -36.293 -12 7 -2.45968 -9.90567 -1.32608 -7.20274 
-4.06081 0 -0.0632426 0 0 -30.0704 -11 4 -7.57188 -10.9857 -4.33325 -7.02899 
-0.290894 -0.0228653 -0.449576 -0.0169659 -16 -29.6304 -13 8 -4.09041 -9.64978 -3.42957 -8.92672 
-0.290894 -0.023315 -0.450026 -0.0169659 -16 -29.6416 -13 8 -3.92452 -9.66167 -3.50368 -9.03591 
-0.873077 0 -0.0530789 0 0 -33.354 -12 5 -6.49134 -11.6135 -4.56101 -9.96552 
-5.56575 0 -0.638141 0 0 -25.9189 -14 4 -7.97639 -15.9052 -11.7434 -16.8087 
-5.71335 0 -5.28806 0 0 -28.028 -11 6 -5.74956 -11.2696 -4.01118 -5.99098 
-3.65499 0 -2.06621 0 0 -36.5913 -14 7 -4.4529 -9.90567 -4.91848 -10.405 
-4.73954 0 -0.0632426 0 0 -30.3688 -13 4 -9.56509 -10.9857 -7.92565 -10.2313 
-5.78962 0 -0.505042 0 0 -23.9139 -11 7 -11.198 -14.3769 -9.34963 -10.8314 
-0.290894 -0.0333241 -0.449576 -0.205786 -14 -30.9643 -14 8 -5.82999 -10.0338 -5.21569 -10.207 
-0.290894 -0.0337739 -0.450026 -0.205786 -14 -30.9755 -14 8 -5.66409 -10.0456 -5.2898 -10.3162 
-2.73113 0 -2.422 0 0 -29.8587 -12 7 -7.04205 -13.0644 -7.13978 -10.6157 
-0.290894 -0.0281765 -0.449576 -0.200638 -14 -25.1539 -11 8 -8.96187 -11.2696 -4.71574 -5.99098 
-1.29921 -0.0228653 -0.818554 -0.0169659 -16 -29.5877 -15 8 -5.94467 -9.64978 -7.40122 -12.129 
-1.29921 -0.023315 -0.819003 -0.0169659 -16 -29.5989 -15 8 -5.77877 -9.66167 -7.47533 -12.2382 
-0.290894 -0.0286262 -0.450026 -0.200638 -14 -25.2046 -11 8 -8.79597 -11.2815 -4.78985 -6.10018 
-3.10079 0 -0.839488 0 0 -32.414 -12 6 -4.4212 -11.1019 -8.2852 -8.74977 
-6.72166 0 -5.65703 0 0 -27.9853 -13 6 -7.60381 -11.2696 -7.98283 -9.19325 
-5.84846 0 -0.815196 0 0 -23.6362 -11 7 -12.1221 -14.1444 -10.2659 -10.4419 
-0.290894 -0.0402815 -0.449576 -0.212743 -14 -30.9644 -14 8 -5.91347 -10.0338 -5.64856 -10.6399 
-1.29921 -0.0333241 -0.818554 -0.205786 -14 -30.9216 -16 8 -7.68424 -10.0338 -9.18734 -13.4093 
-0.290894 -0.0407312 -0.450026 -0.212743 -14 -30.9756 -14 8 -5.74758 -10.0456 -5.72267 -10.7491 
-1.29921 -0.0337739 -0.819003 -0.205786 -14 -30.9329 -16 8 -7.51835 -10.0456 -9.26145 -13.5185 
-1.29921 -0.0281765 -0.818554 -0.200638 -14 -25.1113 -13 8 -10.8161 -11.2696 -8.68738 -9.19325 
-1.29921 -0.0286262 -0.819003 -0.200638 -14 -25.1619 -13 8 -10.6502 -11.2815 -8.76149 -9.30245 
-0.39899 -0.438463 -0.452312 -0.0185203 -4 -29.606 -12 9 -11.1991 -11.8415 -9.33779 -9.18857 
-2.18028 0 -0.463166 0 0 -35.3779 -14 6 -6.37712 -10.9739 -8.59818 -12.2818 
-4.3797 0 -3.01713 0 0 -30.5064 -14 8 -8.25091 -13.2969 -9.93714 -14.2074 
-1.29921 -0.0402815 -0.818554 -0.212743 -14 -30.9217 -16 8 -7.76773 -10.0338 -9.6202 -13.8422 
-0.39899 -0.438913 -0.452761 -0.0185203 -4 -29.8294 -12 9 -11.0332 -11.8534 -9.4119 -9.29777 
-1.29921 -0.0407312 -0.819003 -0.212743 -14 -30.9329 -16 8 -7.60183 -10.0456 -9.69431 -13.9514 
-2.58048 0 -0.958358 0 0 -33.7115 -14 6 -8.62431 -11.6135 -8.27466 -13.1678 
-1.4073 -0.438463 -0.821289 -0.0185203 -4 -29.5633 -14 9 -13.0534 -11.8415 -13.3094 -12.3908 
-2.46107 0 -2.06621 0 0 -40.4575 -16 7 -3.70808 -9.90567 -6.66539 -14.3418 
-3.54561 0 -0.0632426 0 0 -34.2349 -15 4 -8.82027 -10.9857 -9.67256 -14.1681 
-2.72837 0 -2.44253 0 0 -36.6488 -13 7 -3.24501 -10.0338 -5.56449 -9.57702 
FEATURES_TXT_END_0
FEATURES_TXT_BEGIN_0 1 63 12 LexicalReordering0_0 LexicalReordering0_1 LexicalReordering0_2 LexicalReordering0_3 Distortion0_0 LM0_0 WordPenalty0_0 PhrasePenalty0_0 TranslationModel0_0 TranslationModel0_1 TranslationModel0_2 TranslationModel0_3 
-0.758803 0 -0.0721817 0 0 -9.65788 -10 3 -1.12421 -4.91304 -0.119436 -3.59392 
-0.760541 0 -0.0739192 0 0 -11.2357 -11 4 -1.12421 -4.91304 -2.10008 -6.35642 
-0.494596 0 -0.0721817 0 0 -8.8517 -10 3 -2.53387 -7.28806 -1.62935 -6.11213 
-0.496333 0 -0.0739192 0 0 -10.4295 -11 4 -2.53387 -7.28806 -3.60999 -8.87464 
-0.453111 0 -0.00938065 0 0 -7.83466 -8 3 -2.44973 -7.21711 -0.574143 -3.03174 
-0.734374 0 -0.111605 0 0 -14.446 -12 4 -2.70834 -4.91304 -4.55539 -7.53072 
-0.734374 0 -0.111605 0 0 -14.4461 -12 4 -2.35896 -4.91304 -4.55539 -7.96358 
-0.467385 0 -0.0817516 0 0 -13.6398 -12 3 -2.49742 -7.28805 -4.21321 -10.0489 
-0.467385 0 -0.0817516 0 0 -13.6399 -12 3 -2.31784 -7.28805 -4.21321 -10.4818 
-0.738434 0 -0.187154 0 0 -17.3016 -13 5 -2.70834 -4.91304 -7.14753 -10.2932 
-0.738434 0 -0.187154 0 0 -17.3017 -13 5 -2.35896 -4.91304 -7.14753 -10.7261 
-0.471445 0 -0.157301 0 0 -16.4955 -13 4 -2.49742 -7.28806 -6.80535 -12.8114 
-0.471445 0 -0.157301 0 0 -16.4956 -13 4 -2.31784 -7.28806 -6.80535 -13.2443 
-1.10298 0 -0.0334787 0 0 -9.25327 -8 4 -6.57943 -9.59213 -3.56847 -5.54995 
-0.70493 0 -0.157301 0 0 -16.2247 -9 4 -4.1036 -7.21711 -4.03276 -5.79424 
-1.29501 0 -0.0953577 0 0 -22.2683 -11 4 -2.38488 -4.91304 -3.74445 -5.75366 
-0.512016 0 -0.0721817 0 0 -24.1233 -14 3 -2.09196 -7.28806 -5.46595 -13.2512 
-1.54609 0 -0.099143 0 0 -22.2683 -11 4 -2.1095 -4.91304 -3.99577 -6.18652 
-0.674136 0 -0.0721817 0 0 -21.0633 -12 3 -6.43701 -4.91304 -7.95085 -6.79619 
-0.517132 0 -0.0721817 0 0 -24.1234 -14 3 -2.14599 -7.28806 -5.69956 -13.6841 
-1.02802 0 -0.0817516 0 0 -21.4621 -11 3 -1.94991 -7.28805 -3.40228 -8.27188 
-1.29907 0 -0.170907 0 0 -23.7702 -12 5 -2.38488 -4.91304 -6.3366 -8.51617 
-0.513754 0 -0.0739192 0 0 -25.7011 -15 4 -2.09196 -7.28806 -7.44659 -16.0137 
-1.2791 0 -0.0817516 0 0 -21.4621 -11 3 -1.92401 -7.28805 -3.65359 -8.70474 
-0.798388 0 -0.632069 0 0 -22.1696 -9 5 -1.47076 -4.31312 -3.18914 -2.72544 
-0.675873 0 -0.0739192 0 0 -22.6411 -13 4 -6.43701 -4.91304 -9.93149 -9.5587 
-1.55015 0 -0.174692 0 0 -23.7702 -12 5 -2.1095 -4.91304 -6.58791 -8.94903 
-0.518869 0 -0.0739192 0 0 -25.7012 -15 4 -2.14599 -7.28806 -7.6802 -16.4466 
-5.31209 0 -0.0721817 0 0 -20.2571 -12 3 -3.65087 -7.28806 -4.53313 -9.3144 
-3.01117 0 -0.191202 0 0 -23.0785 -12 5 -1.81736 -4.91304 -7.28106 -9.11893 
-1.03208 0 -0.157301 0 0 -22.964 -12 4 -1.94991 -7.28806 -5.99442 -11.0344 
-0.769977 0 -0.0833549 0 0 -23.7475 -10 4 -1.12421 -4.31313 -3.97537 -5.48795 
-1.28316 0 -0.157301 0 0 -22.964 -12 4 -1.92401 -7.28806 -6.24573 -11.4672 
-5.31383 0 -0.0739192 0 0 -21.835 -13 4 -3.65087 -7.28806 -6.51377 -12.0769 
-1.63299 0 -0.0721817 0 0 -25.4896 -13 3 -1.97808 -7.28806 -5.08865 -11.4741 
-0.495295 -0.769352 -0.00938065 -0.843406 -10 -10.0559 -9 6 -7.32679 -9.59213 -7.11548 -8.31246 
-0.534181 0 -0.632069 0 0 -21.3634 -9 5 -2.88041 -6.68814 -4.69906 -5.24365 
-0.496357 -1.68793 -0.741152 -1.3398 -4 -23.8176 -11 7 -1.44384 -4.91304 -3.56818 -4.82662 
-6.76643 0 -0.0739192 0 0 -19.5694 -10 4 -4.07283 -6.14893 -3.22143 -6.07719 
-0.80203 0 -0.635711 0 0 -24.8706 -10 5 -1.47076 -4.99565 -3.47682 -5.75689 
-1.77275 0 -0.0721817 0 0 -25.4896 -13 3 -1.99812 -7.28806 -5.38591 -11.907 
-0.454173 0 -3.74705 0 0 -21.3195 -9 4 -4.20866 -5.98122 -1.59482 -3.31097 
-1.63472 0 -0.0739192 0 0 -27.0674 -14 4 -1.97808 -7.28806 -7.06929 -14.2367 
-0.505769 0 -0.0833549 0 0 -22.9413 -10 4 -2.53387 -6.68814 -5.48528 -8.00616 
-0.487587 0 -0.111605 0 0 -28.9114 -16 4 -3.67608 -7.28806 -9.9019 -17.188 
-0.462546 0 -0.0188164 0 0 -20.3464 -7 3 -2.44973 -6.6172 -2.44944 -2.16326 
-0.773619 0 -0.0869969 0 0 -26.4484 -11 4 -1.12421 -4.99566 -4.26305 -8.5194 
-0.487587 0 -0.111605 0 0 -28.9115 -16 4 -3.3267 -7.28806 -9.9019 -17.6209 
-3.4062 0 -0.850448 0 0 -22.2723 -12 5 -2.53387 -7.28806 -8.98002 -11.6371 
-1.77448 0 -0.0739192 0 0 -27.0675 -14 4 -1.99812 -7.28806 -7.36655 -14.6695 
-0.649707 0 -0.111605 0 0 -25.8514 -14 4 -8.02113 -4.91304 -12.3868 -10.733 
-0.649707 0 -0.111605 0 0 -25.8515 -14 4 -7.67175 -4.91304 -12.3868 -11.1659 
-0.492703 0 -0.111605 0 0 -28.9115 -16 4 -3.73011 -7.28806 -10.1355 -17.6209 
-0.492703 0 -0.111605 0 0 -28.9116 -16 4 -3.38073 -7.28806 -10.1355 -18.0537 
-0.496357 -1.00715 -0.741152 -0.82844 -4 -25.3954 -12 7 -1.40172 -4.91304 -7.75065 -7.58912 
-6.76469 0 -0.0721817 0 0 -20.9726 -9 3 -4.07283 -6.14893 -1.24079 -3.31468 
-0.495295 -1.40446 -0.00938065 -1.3398 -4 -23.0114 -11 6 -2.96303 -7.28806 -4.52902 -7.34483 
-0.89334 0 -0.403241 0 0 -26.9578 -11 5 -2.92257 -4.31312 -6.68003 -6.66224 
-0.89334 0 -0.403241 0 0 -26.9579 -11 5 -2.5732 -4.31312 -6.68003 -7.09511 
-0.537823 0 -0.635711 0 0 -24.0644 -10 5 -2.88041 -7.37068 -4.98674 -8.2751 
-5.28767 0 -0.111605 0 0 -25.0453 -14 4 -5.23499 -7.28806 -8.96908 -13.2512 
-5.28767 0 -0.111605 0 0 -25.0454 -14 4 -4.88562 -7.28806 -8.96908 -13.6841 
-0.496357 -3.50253 -0.741152 -0.859769 -4 -23.2389 -11 7 -1.60313 -4.91304 -7.29373 -7.65983 
FEATURES_TXT_END_0
FEATURES_TXT_BEGIN_0 2 100 12 LexicalReordering0_0 LexicalReordering0_1 LexicalReordering0_2 LexicalReordering0_3 Distortion0_0 LM0_0 WordPenalty0_0 PhrasePenalty0_0 TranslationModel0_0 TranslationModel0_1 TranslationModel0_2 TranslationModel0_3 
-0.554941 0 -0.144494 0 0 -22.8302 -11 4 -7.7279 -6.08726 -4.39578 -8.73256 
-0.558901 0 -0.144494 0 0 -22.7879 -11 4 -7.68969 -6.08726 -4.49109 -9.16542 
-0.830931 0 -0.290418 0 0 -23.6552 -9 3 -4.49296 -6.08726 -3.46256 -4.79576 
-2.32455 0 -1.74754 0 0 -29.2762 -12 5 -5.08867 -5.01908 -2.22938 -9.0155 
-2.32851 0 -1.74754 0 0 -29.2338 -12 5 -5.05045 -5.01908 -2.32468 -9.44837 
-1.07067 0 -0.389477 0 0 -22.9831 -7 5 -6.66931 -6.08726 -3.16929 -1.59348 
-4.85575 0 -0.0173971 0 0 -23.5612 -11 4 -6.8673 -7.08 -5.72186 -10.6192 
-0.0822013 -0.00848283 -0.0146574 -0.180413 -12 -25.6718 -12 6 -4.32634 -5.01908 -2.64513 -9.0155 
-4.85971 0 -0.0173971 0 0 -23.5189 -11 4 -6.82908 -7.08 -5.81716 -11.0521 
-0.0861619 -0.00848283 -0.0146574 -0.180413 -12 -25.6294 -12 6 -4.28813 -5.01908 -2.74043 -9.44837 
-2.49407 0 -0.00916635 0 0 -24.3861 -9 3 -5.02079 -7.08 -4.50284 -6.68243 
-2.60054 0 -1.89346 0 0 -30.1011 -10 4 -1.85372 -5.01908 -1.29615 -5.0787 
-0.0822013 -0.0134244 -0.0146574 -0.185355 -12 -25.4601 -12 6 -5.55611 -6.01182 -4.11545 -10.9022 
-0.0861619 -0.0134244 -0.0146574 -0.185355 -12 -25.4178 -12 6 -5.51789 -6.01182 -4.21076 -11.335 
-0.734527 0 -0.32408 0 0 -25.0514 -12 4 -7.2446 -10.8787 -8.90664 -16.2425 
-0.738487 0 -0.32408 0 0 -25.009 -12 4 -7.20638 -10.8787 -9.00195 -16.6754 
0 -0.0890632 0 -0.180413 -12 -26.4967 -10 4 -2.24048 -5.01908 -1.09706 -5.0787 
-0.0822013 -0.0213581 -0.0146574 -0.193288 -12 -29.5379 -14 6 -4.44234 -5.01908 -6.24355 -12.9523 
-1.85454 -0.0130543 -0.888667 -0.840944 -4 -30.0071 -12 7 -5.07297 -6.01181 -3.95438 -10.9022 
-0.0861619 -0.0213581 -0.0146574 -0.193288 -12 -29.4956 -14 6 -4.40413 -5.01908 -6.33886 -13.3852 
-1.8585 -0.0130543 -0.888667 -0.840944 -4 -29.9648 -12 7 -5.03475 -6.01181 -4.04968 -11.335 
-0.0822013 -0.0283154 -0.0146574 -0.200246 -12 -29.538 -14 6 -4.52583 -5.01908 -6.67641 -13.3852 
-0.0861619 -0.0283154 -0.0146574 -0.200246 -12 -29.4957 -14 6 -4.48761 -5.01908 -6.77172 -13.818 
-2.84028 0 -1.99252 0 0 -29.429 -8 6 -4.03007 -5.01908 -1.00289 -1.87643 
-5.03465 0 -0.0147326 0 0 -26.054 -10 4 -7.04926 -7.64214 -5.18286 -8.89752 
-5.03861 0 -0.0147326 0 0 -26.0117 -10 4 -7.01104 -7.64214 -5.27817 -9.33038 
-1.28278 0 -1.06229 0 0 -33.261 -13 5 -6.37827 -5.01908 -7.84396 -12.1471 
-0.0822015 -0.0162104 -0.0146574 -0.188141 -12 -24.9678 -11 6 -7.57422 -6.25498 -5.74359 -8.73627 
-1.28674 0 -1.06229 0 0 -33.2187 -13 5 -6.34005 -5.01908 -7.93927 -12.58 
-0.0861616 -0.0162104 -0.0146574 -0.188141 -12 -24.9255 -11 6 -7.536 -6.25498 -5.8389 -9.16913 
-5.37148 0 -0.26238 0 0 -23.7141 -7 5 -5.8087 -7.08 -4.49537 -3.48016 
-0.597929 -0.00848283 -0.25964 -0.180413 -12 -25.8246 -8 7 -3.26775 -5.01908 -1.41864 -1.87643 
-0.56182 0 -0.182788 0 0 -24.9658 -11 4 -11.8273 -9.35037 -9.86764 -13.4675 
-1.01052 0 -0.470004 0 0 -25.8763 -10 3 -4.00965 -10.8787 -7.97342 -12.3057 
0 -0.0940048 0 -0.185355 -12 -26.2851 -10 4 -3.47025 -6.01181 -2.56738 -6.96537 
-4.90248 -0.00811273 -0.0146574 -0.188141 -4 -27.3412 -11 6 -7.57422 -6.25498 -5.74359 -8.73627 
-0.56578 0 -0.182788 0 0 -24.9235 -11 4 -11.7891 -9.35037 -9.96294 -13.9004 
-4.26368 0 -1.61221 0 0 -30.8321 -10 4 -2.38155 -6.01182 -2.33644 -6.96537 
-4.90644 -0.00811273 -0.0146574 -0.188141 -4 -27.2988 -11 6 -7.536 -6.25498 -5.8389 -9.16913 
-2.67298 0 -0.00650183 0 0 -26.8789 -8 3 -5.20275 -7.64214 -3.96385 -4.96071 
-0.0822013 -0.0262996 -0.0146574 -0.19823 -12 -29.3263 -14 6 -5.67211 -6.01182 -7.71387 -14.839 
-0.0861619 -0.0262996 -0.0146574 -0.19823 -12 -29.2839 -14 6 -5.63389 -6.01182 -7.80918 -15.2718 
-0.62066 0 -0.492942 0 0 -25.0218 -11 4 -12.7514 -9.11786 -10.7839 -13.078 
-0.0822013 -0.033257 -0.0146574 -0.205187 -12 -29.3264 -14 6 -5.7556 -6.01182 -8.14674 -15.2718 
-0.62462 0 -0.492942 0 0 -24.9794 -11 4 -12.7132 -9.11786 -10.8792 -13.5109 
-0.0822014 -2.09382 -0.141758 -1.196 -6 -32.3007 -12 5 -5.08867 -5.01908 -2.22938 -9.0155 
-0.0861619 -0.033257 -0.0146574 -0.205187 -12 -29.284 -14 6 -5.71738 -6.01182 -8.24204 -15.7047 
0 -0.101938 0 -0.193288 -12 -30.3629 -12 4 -2.35648 -5.01908 -4.69548 -9.0155 
-0.0822013 -0.0420139 -0.0146574 -0.213944 -12 -30.2126 -13 6 -4.3897 -5.01908 -7.21541 -11.778 
-0.0822013 -0.0183692 -0.0146574 -0.190299 -12 -30.9042 -13 6 -4.66954 -5.01908 -5.98327 -11.1752 
-0.0861619 -2.09382 -0.141758 -1.196 -6 -32.2583 -12 5 -5.05045 -5.01908 -2.32468 -9.44837 
-0.0861619 -0.0420139 -0.0146574 -0.213944 -12 -30.1702 -13 6 -4.35148 -5.01908 -7.31072 -12.2109 
-0.0861619 -0.0183692 -0.0146574 -0.190299 -12 -30.8619 -13 6 -4.63132 -5.01908 -6.07857 -11.6081 
0 -0.108896 0 -0.200246 -12 -30.363 -12 4 -2.43997 -5.01908 -5.12834 -9.44837 
-0.0822013 -0.0283154 -0.0146574 -0.200246 -12 -30.9043 -13 6 -4.83599 -5.01908 -6.67641 -11.6081 
-0.0822015 -1.1211 -0.0146574 -1.37604 -12 -31.1725 -12 7 -3.84321 -5.01908 -2.48405 -9.0155 
-0.0822015 -0.021152 -0.0146574 -0.193082 -12 -24.7562 -11 6 -8.80399 -7.24771 -7.21392 -10.6229 
-0.0861619 -0.0283154 -0.0146574 -0.200246 -12 -30.8619 -13 6 -4.79777 -5.01908 -6.77172 -12.041 
-0.0861616 -1.1211 -0.0146574 -1.37604 -12 -31.1301 -12 7 -3.80499 -5.01908 -2.57936 -9.44837 
-0.0861616 -0.021152 -0.0146574 -0.193082 -12 -24.7139 -11 6 -8.76577 -7.24771 -7.30923 -11.0558 
-1.55877 0 -1.20821 0 0 -34.0859 -11 4 -3.14332 -5.01908 -6.91074 -8.21031 
-0.597929 -0.0134244 -0.25964 -0.185355 -12 -25.613 -8 7 -4.49751 -6.01181 -2.88896 -3.7631 
-0.56182 0 -0.182788 0 0 -24.8493 -9 4 -11.4526 -9.35037 -9.86764 -9.53069 
-1.25025 0 -0.569063 0 0 -25.2042 -8 5 -6.186 -10.8787 -7.68015 -9.10345 
0 -0.0967908 0 -0.188141 -12 -25.7928 -9 4 -5.48836 -6.25498 -4.19552 -4.79946 
-5.03533 0 -0.196983 0 0 -25.7823 -12 4 -6.38399 -11.8714 -10.2327 -18.1292 
-5.03929 0 -0.196983 0 0 -25.74 -12 4 -6.34577 -11.8714 -10.328 -18.5621 
-0.0822013 -5.91075 -0.0146574 -6.08268 -12 -21.7107 -11 6 -6.48245 -6.08727 -4.65046 -8.73256 
-0.0861619 -5.91075 -0.0146574 -6.08268 -12 -21.6684 -11 6 -6.44423 -6.08727 -4.74577 -9.16542 
-4.82028 -0.0886931 0 -0.188141 -4 -28.1661 -9 4 -5.48836 -6.25498 -4.19552 -4.79946 
-4.41293 -0.00811273 -0.0146574 -0.193289 -4 -36.1668 -14 6 -4.44234 -5.01908 -6.24355 -12.9523 
-0.597929 -0.0213581 -0.25964 -0.193288 -12 -29.6908 -10 7 -3.38374 -5.01908 -5.01706 -5.81323 
-1.72015 0 -0.164438 0 0 -34.2357 -13 4 -8.88656 -6.08727 -9.76692 -11.9348 
-1.75694 0 -0.169812 0 0 -34.1933 -13 5 -9.13867 -6.08726 -10.2058 -12.3677 
-3.99422 -0.00811273 -0.0146574 -0.200246 -4 -36.1669 -14 6 -4.52583 -5.01908 -6.67641 -13.3852 
-4.41689 -0.00811273 -0.0146574 -0.193289 -4 -36.1245 -14 6 -4.40412 -5.01908 -6.33886 -13.3852 
-2.37027 -0.0130543 -1.13365 -0.840944 -4 -30.16 -8 8 -4.01437 -6.01181 -2.72788 -3.7631 
-0.0822013 -1.78363 -0.0146574 -5.58387 -10 -26.3627 -11 5 -5.13251 -6.57396 -3.50659 -9.18046 
0 -0.10688 0 -0.19823 -12 -30.1512 -12 4 -3.58625 -6.01181 -6.1658 -10.9022 
-0.0822013 -0.0469555 -0.0146574 -0.218886 -12 -30.0009 -13 6 -5.61947 -6.01182 -8.68574 -13.6647 
-0.0822013 -0.0233107 -0.0146574 -0.195241 -12 -30.6926 -13 6 -5.8993 -6.01182 -7.45359 -13.0619 
-3.99818 -0.00811273 -0.0146574 -0.200246 -4 -36.1246 -14 6 -4.48761 -5.01908 -6.77172 -13.818 
-4.90248 -0.0130543 -0.0146574 -0.193082 -4 -28.0721 -11 6 -8.80399 -7.24771 -7.21392 -10.6229 
-0.0861619 -1.78363 -0.0146574 -5.58387 -10 -26.3204 -11 5 -5.09429 -6.57396 -3.6019 -9.61333 
-0.0861619 -0.0469555 -0.0146574 -0.218886 -12 -29.9586 -13 6 -5.58125 -6.01182 -8.78104 -14.0976 
-0.0861619 -0.0233107 -0.0146574 -0.195241 -12 -30.6503 -13 6 -5.86109 -6.01182 -7.5489 -13.4948 
-0.597929 -0.0283154 -0.25964 -0.200246 -12 -29.6909 -10 7 -3.46723 -5.01908 -5.44992 -6.2461 
-6.80426 0 -1.61778 0 0 -32.4999 -11 5 -4.41002 -6.57395 -3.01645 -9.18046 
-4.90644 -0.0130543 -0.0146574 -0.193082 -4 -28.0298 -11 6 -8.76577 -7.24771 -7.30923 -11.0558 
-2.67366 0 -0.188753 0 0 -26.6073 -10 3 -4.53748 -11.8714 -9.01371 -14.1924 
-6.80822 0 -1.61778 0 0 -32.4576 -11 5 -4.3718 -6.57395 -3.11176 -9.61333 
0 -0.113837 0 -0.205187 -12 -30.1513 -12 4 -3.66974 -6.01181 -6.59867 -11.335 
-1.17049 -0.710432 -0.888667 -0.836002 -12 -32.4122 -12 7 -3.84321 -5.01908 -2.48405 -9.0155 
-0.540514 -2.49928 -0.287682 -1.196 -6 -33.1256 -10 4 -1.85372 -5.01908 -1.29615 -5.0787 
0 -0.122594 0 -0.213944 -12 -31.0375 -11 4 -2.30384 -5.01908 -5.66734 -7.84121 
-0.0822013 -0.033257 -0.0146574 -0.205187 -12 -30.6926 -13 6 -6.06575 -6.01182 -8.14674 -13.4948 
0 -0.0989496 0 -0.190299 -12 -31.7292 -11 4 -2.58368 -5.01908 -4.4352 -7.23844 
-1.17445 -0.710432 -0.888667 -0.836002 -12 -32.3699 -12 7 -3.80499 -5.01908 -2.57936 -9.44837 
