STATUS: [381, 643, 799, 472, 518, 222, 96, 890, 992, 586, 747, 795, 906, 115, 9, 537, 562, 969, 897, 562, 236, 992, 431, 840, 515, 795, 799, 87, 951, 890, 815, 799, 520, 456, 946, 705, 457, 255, 906, 313, 906, 840, 456, 158, 313, 664, 705, 150, 409, 141, 992, 787, 236, 339, 336, 836, 16, 969, 830, 597, 376, 492, 644, 969, 518, 517, 176, 26, 136, 173, 815, 854, 672, 611, 540, 362, 111, 567, 600, 940, 493, 951, 606, 779, 81, 946, 923, 501, 511, 27, 631, 624, 869, 537, 645, 722, 431, 560, 317, 467]
STATUS: [467, 840, 799, 472, 518, 854, 96, 969, 992, 586, 747, 795, 906, 115, 9, 540, 562, 969, 897, 562, 236, 992, 672, 840, 515, 795, 799, 87, 992, 890, 815, 799, 520, 606, 946, 705, 457, 255, 906, 600, 906, 840, 456, 158, 597, 664, 705, 150, 518, 537, 992, 787, 779, 339, 336, 836, 16, 969, 830, 597, 376, 492, 644, 969, 518, 946, 176, 26, 951, 173, 815, 854, 672, 611, 540, 362, 111, 567, 600, 940, 493, 951, 606, 779, 664, 946, 923, 501, 923, 869, 631, 940, 869, 722, 836, 722, 815, 560, 631, 467]
STATUS: [467, 840, 799, 472, 518, 992, 96, 969, 992, 586, 747, 969, 906, 115, 906, 540, 562, 969, 897, 795, 992, 992, 854, 840, 515, 795, 799, 87, 992, 890, 815, 815, 992, 606, 946, 705, 457, 906, 906, 600, 906, 840, 456, 969, 969, 664, 705, 150, 518, 946, 992, 787, 787, 339, 336, 836, 16, 969, 830, 969, 376, 492, 644, 969, 906, 946, 176, 26, 951, 173, 815, 854, 897, 611, 540, 362, 111, 840, 672, 940, 992, 951, 606, 779, 664, 946, 923, 501, 923, 869, 631, 940, 869, 722, 836, 722, 815, 606, 631, 467]
STATUS: [467, 840, 815, 472, 840, 992, 836, 969, 992, 586, 747, 969, 906, 115, 906, 672, 562, 969, 897, 795, 992, 992, 854, 840, 515, 795, 969, 87, 992, 890, 815, 815, 992, 830, 946, 705, 992, 923, 906, 600, 906, 840, 992, 969, 969, 664, 705, 150, 518, 946, 992, 897, 787, 339, 336, 836, 16, 969, 946, 969, 644, 492, 644, 969, 906, 946, 540, 869, 951, 969, 815, 946, 897, 611, 836, 946, 111, 840, 672, 940, 992, 951, 606, 779, 664, 946, 923, 501, 951, 869, 923, 940, 869, 869, 836, 906, 815, 606, 946, 969]
STATUS: [854, 840, 815, 472, 840, 992, 836, 969, 992, 586, 747, 969, 906, 115, 906, 672, 562, 969, 992, 795, 992, 992, 992, 840, 705, 795, 969, 87, 992, 890, 815, 815, 992, 830, 946, 992, 992, 923, 969, 600, 906, 840, 992, 992, 969, 992, 969, 836, 518, 946, 992, 897, 815, 339, 336, 890, 795, 969, 946, 969, 644, 492, 992, 969, 906, 946, 540, 869, 951, 969, 815, 946, 897, 897, 836, 946, 111, 840, 672, 969, 992, 951, 906, 779, 664, 969, 923, 501, 951, 869, 923, 940, 869, 923, 836, 906, 969, 606, 946, 969]
STATUS: [946, 946, 946, 472, 946, 992, 836, 969, 992, 586, 747, 969, 906, 115, 969, 672, 562, 969, 992, 951, 992, 992, 992, 840, 969, 795, 969, 87, 992, 969, 815, 815, 992, 830, 969, 992, 992, 923, 969, 600, 906, 840, 992, 992, 969, 992, 969, 836, 518, 992, 992, 897, 836, 339, 795, 969, 795, 969, 946, 969, 644, 492, 992, 969, 969, 946, 540, 992, 951, 969, 992, 946, 923, 897, 836, 946, 111, 840, 992, 969, 992, 951, 906, 779, 836, 969, 923, 501, 969, 869, 951, 992, 869, 923, 836, 906, 969, 940, 946, 969]
STATUS: [946, 992, 946, 815, 946, 992, 836, 969, 992, 969, 747, 992, 992, 115, 969, 672, 562, 969, 992, 951, 992, 992, 992, 840, 992, 830, 969, 87, 992, 969, 815, 992, 992, 830, 969, 992, 992, 923, 969, 992, 906, 840, 992, 992, 969, 992, 969, 836, 518, 992, 992, 897, 836, 339, 836, 969, 969, 969, 969, 969, 644, 492, 992, 969, 969, 946, 795, 992, 951, 969, 992, 946, 923, 897, 840, 946, 111, 840, 992, 969, 992, 951, 969, 779, 836, 969, 923, 501, 969, 869, 969, 992, 869, 923, 992, 946, 969, 969, 992, 969]
STATUS: [969, 992, 946, 992, 992, 992, 836, 969, 992, 969, 951, 992, 992, 115, 969, 672, 840, 969, 992, 951, 992, 992, 992, 840, 992, 830, 969, 87, 992, 969, 815, 992, 992, 830, 969, 992, 992, 923, 969, 992, 946, 840, 992, 992, 992, 992, 969, 836, 518, 992, 992, 992, 969, 339, 836, 969, 969, 969, 969, 969, 923, 644, 992, 969, 969, 969, 992, 992, 951, 969, 992, 946, 923, 992, 840, 992, 992, 840, 992, 969, 992, 969, 969, 779, 836, 992, 923, 969, 969, 869, 992, 992, 969, 923, 992, 946, 969, 969, 992, 969]
STATUS: [969, 992, 946, 992, 992, 992, 836, 969, 992, 969, 992, 992, 992, 115, 969, 672, 840, 969, 992, 969, 992, 992, 992, 992, 992, 836, 969, 87, 992, 969, 815, 992, 992, 992, 969, 992, 992, 923, 969, 992, 946, 840, 992, 992, 992, 992, 969, 836, 518, 992, 992, 992, 969, 339, 836, 969, 969, 969, 992, 969, 923, 644, 992, 969, 969, 969, 992, 992, 951, 969, 992, 946, 992, 992, 840, 992, 992, 840, 992, 969, 992, 992, 969, 992, 836, 992, 923, 969, 969, 869, 992, 992, 992, 969, 992, 946, 992, 992, 992, 969]
STATUS: [969, 992, 969, 992, 992, 992, 836, 992, 992, 969, 992, 992, 992, 992, 969, 992, 969, 969, 992, 969, 992, 992, 992, 992, 992, 836, 969, 87, 992, 969, 992, 992, 992, 992, 969, 992, 992, 923, 969, 992, 969, 840, 992, 992, 992, 992, 992, 836, 969, 992, 992, 992, 992, 339, 969, 969, 969, 992, 992, 992, 923, 644, 992, 969, 969, 969, 992, 992, 951, 992, 992, 946, 992, 992, 840, 992, 992, 992, 992, 992, 992, 992, 992, 992, 992, 992, 923, 969, 969, 869, 992, 992, 992, 969, 992, 946, 992, 992, 992, 969]
