FEATURES_TXT_BEGIN_0 0 83 14 LexicalReordering0_0 LexicalReordering0_1 LexicalReordering0_2 LexicalReordering0_3 LexicalReordering0_4 LexicalReordering0_5 Distortion0_0 LM0_0 WordPenalty0_0 PhrasePenalty0_0 TranslationModel0_0 TranslationModel0_1 TranslationModel0_2 TranslationModel0_3 
-0.924825 0 0 -0.498294 0 0 0 -22.6052 -11 6 -4.65778 -11.1019 -2.91804 -5.98727 
-1.93695 0 0 -0.867786 0 0 0 -22.5626 -13 6 -6.51204 -11.1019 -6.88969 -9.18954 
-2.69207 0 0 -2.09897 0 0 0 -28.9447 -12 7 -2.01854 -10.0338 -0.751637 -6.27021 
-4.41872 0 0 -0.0808726 0 0 0 -22.8293 -11 4 -6.36886 -11.1138 -3.50037 -6.09646 
-3.70419 0 0 -2.46847 0 0 0 -28.9021 -14 7 -3.8728 -10.0338 -4.72328 -9.47249 
-5.43075 0 0 -0.498607 0 0 0 -22.7867 -13 4 -8.4597 -11.1138 -7.23251 -9.29874 
-1.23524 0 0 -0.49162 0 0 0 -28.4406 -11 6 -5.09892 -10.9739 -3.49249 -6.91979 
-1.91837 0 0 -0.49162 0 0 0 -28.7371 -13 6 -7.09214 -10.9739 -7.08489 -10.1221 
-1.25583 0 0 -0.829301 0 0 0 -24.7262 -12 6 -4.17447 -15.8934 -7.42891 -13.4972 
-0.975947 0 0 -0.580829 0 0 0 -22.7857 -11 6 -8.75718 -14.365 -8.3899 -10.7222 
-2.26796 0 0 -1.19879 0 0 0 -24.6836 -14 6 -6.02873 -15.8934 -11.4006 -16.6995 
-6.18596 0 0 -1.68155 0 0 0 -29.1688 -12 5 -3.72962 -10.0456 -1.33396 -6.37941 
-1.08565 0 0 -0.941841 0 0 0 -22.505 -11 6 -9.68129 -14.1325 -9.30619 -10.3328 
-7.19799 0 0 -2.09929 0 0 0 -29.1262 -14 5 -5.82046 -10.0456 -5.0661 -9.58168 
-0.74461 0 0 -0.49162 0 0 0 -32.618 -15 6 -6.34732 -10.9739 -8.83179 -14.0589 
-0.997427 0 0 -0.867786 0 0 0 -28.8315 -12 6 -5.88425 -11.1019 -7.7309 -9.29408 
-0.75017 0 0 -0.49162 0 0 0 -32.6181 -15 6 -6.27895 -10.9739 -8.94302 -14.4917 
-1.69457 0 0 -1.45799 0 0 0 -32.5525 -13 7 -3.30815 -10.0338 -6.36622 -9.40182 
-2.68675 0 0 -1.48621 0 0 0 -23.1559 -13 7 -10.8901 -14.365 -12.1035 -13.9245 
-2.7067 0 0 -1.82749 0 0 0 -32.5098 -15 7 -5.1624 -10.0338 -10.3379 -12.6041 
-2.79645 0 0 -1.84723 0 0 0 -22.8645 -13 7 -11.8143 -14.1325 -13.0198 -13.535 
-0.763185 0 0 -0.867786 0 0 0 -34.2002 -15 6 -5.76722 -11.1019 -8.6366 -13.1263 
-0.768744 0 0 -0.867786 0 0 0 -34.2003 -15 6 -5.69885 -11.1019 -8.74783 -13.5592 
-0.293655 -0.705455 -1.26283 -0.492829 -0.731196 -0.540224 -6 -31.9189 -12 7 -2.01854 -10.0338 -0.751637 -6.27021 
-1.30578 -0.705455 -1.26283 -0.862321 -0.731196 -0.540224 -6 -31.8763 -14 7 -3.8728 -10.0338 -4.72328 -9.47249 
-0.978852 0 0 -0.49162 0 0 0 -30.4524 -12 6 -6.46435 -10.9739 -7.92609 -10.2266 
-3.00248 0 0 -2.0923 0 0 0 -34.7801 -12 7 -2.45968 -9.90567 -1.32608 -7.20274 
-4.12191 0 0 -0.124216 0 0 0 -28.6647 -11 4 -7.57188 -10.9857 -4.33325 -7.02899 
-3.68562 0 0 -2.0923 0 0 0 -35.0767 -14 7 -4.4529 -9.90567 -4.91848 -10.405 
-0.918486 0 0 -0.0972492 0 0 0 -31.9861 -12 5 -6.49134 -11.6135 -4.56101 -9.96552 
-4.80504 0 0 -0.124216 0 0 0 -28.9612 -13 4 -9.56509 -10.9857 -7.92565 -10.2313 
-4.74973 0 0 -0.41188 0 0 0 -24.9503 -12 4 -5.88555 -15.9053 -8.01123 -13.6064 
-3.14679 0 0 -0.867786 0 0 0 -30.8553 -12 6 -4.4212 -11.1019 -8.2852 -8.74977 
-2.74319 0 0 -2.18151 0 0 0 -29.1253 -12 7 -6.11794 -13.2969 -6.22349 -11.0051 
-5.76176 0 0 -0.829614 0 0 0 -24.9077 -14 4 -7.97639 -15.9052 -11.7434 -16.8087 
-5.85946 0 0 -0.573639 0 0 0 -23.0098 -11 7 -11.198 -14.3769 -9.34963 -10.8314 
-5.74767 0 0 -5.32114 0 0 0 -27.3249 -11 6 -5.74956 -11.2696 -4.01118 -5.99098 
-2.85289 0 0 -2.54252 0 0 0 -28.8445 -12 7 -7.04205 -13.0644 -7.13978 -10.6157 
-2.22853 0 0 -0.49162 0 0 0 -34.075 -14 6 -6.37712 -10.9739 -8.59818 -12.2818 
-2.51185 0 0 -2.0923 0 0 0 -38.9575 -16 7 -3.70808 -9.90567 -6.66539 -14.3418 
-6.7598 0 0 -5.69063 0 0 0 -27.2822 -13 6 -7.60381 -11.2696 -7.98283 -9.19325 
-2.62929 0 0 -1.00263 0 0 0 -32.3437 -14 6 -8.62431 -11.6135 -8.27466 -13.1678 
-5.96915 0 0 -0.934651 0 0 0 -22.7291 -11 7 -12.1221 -14.1444 -10.2659 -10.4419 
-2.76467 0 0 -2.46847 0 0 0 -35.171 -13 7 -3.24501 -10.0338 -5.56449 -9.57702 
-3.63128 0 0 -0.124216 0 0 0 -32.8421 -15 4 -8.82027 -10.9857 -9.67256 -14.1681 
