STATUS: [933, 982, 993, 815, 815, 976, 982, 993, 993, 957, 865, 869, 949, 667, 976, 869, 809, 933, 949, 923, 923, 982, 982, 731, 993, 957, 923, 699, 759, 957, 880, 982, 993, 982, 993, 865, 957, 923, 957, 699, 809, 865, 982, 933, 949, 982, 957, 756, 301, 982, 957, 880, 734, 734, 933, 993, 923, 564, 705, 699, 854, 809, 993, 854, 993, 993, 368, 982, 957, 982, 982, 982, 949, 993, 977, 949, 455, 993, 982, 982, 854, 993, 705, 317, 901, 949, 982, 949, 949, 982, 977, 880, 901, 993, 982, 854, 854, 993, 977, 734]
STATUS: [933, 982, 993, 815, 815, 976, 982, 993, 993, 957, 957, 869, 949, 667, 976, 869, 809, 933, 949, 923, 923, 982, 982, 731, 993, 976, 923, 699, 759, 957, 880, 982, 993, 982, 993, 865, 957, 923, 957, 699, 809, 865, 982, 933, 949, 982, 957, 756, 301, 982, 957, 880, 734, 734, 949, 993, 923, 564, 731, 699, 854, 809, 993, 854, 993, 993, 923, 982, 957, 982, 982, 982, 949, 993, 993, 949, 455, 993, 982, 982, 854, 993, 705, 317, 901, 949, 982, 949, 949, 982, 977, 982, 923, 993, 982, 854, 993, 993, 993, 734]
STATUS: [949, 982, 993, 923, 933, 976, 982, 993, 993, 957, 957, 869, 949, 667, 976, 869, 982, 982, 982, 923, 993, 982, 982, 731, 993, 976, 976, 699, 759, 957, 880, 982, 993, 982, 993, 993, 957, 923, 957, 993, 993, 993, 982, 933, 949, 982, 993, 756, 301, 982, 982, 949, 957, 734, 949, 993, 933, 976, 731, 699, 993, 982, 993, 854, 993, 993, 923, 982, 957, 982, 982, 982, 949, 993, 993, 949, 982, 993, 982, 982, 854, 993, 949, 317, 901, 949, 993, 993, 949, 982, 993, 982, 993, 993, 982, 854, 993, 993, 993, 734]
STATUS: [949, 982, 993, 923, 933, 982, 982, 993, 993, 957, 957, 982, 949, 667, 976, 869, 982, 982, 982, 923, 993, 982, 982, 731, 993, 976, 976, 699, 759, 957, 880, 982, 993, 982, 993, 993, 957, 923, 957, 993, 993, 993, 982, 933, 949, 982, 993, 756, 301, 982, 982, 949, 957, 734, 949, 993, 933, 976, 731, 699, 993, 982, 993, 854, 993, 993, 923, 993, 957, 982, 982, 982, 957, 993, 993, 982, 982, 993, 982, 982, 854, 993, 949, 317, 901, 949, 993, 993, 949, 993, 993, 982, 993, 993, 982, 854, 993, 993, 993, 734]
STATUS: [982, 982, 993, 923, 993, 993, 982, 993, 993, 993, 982, 982, 949, 993, 976, 923, 993, 993, 982, 993, 993, 993, 982, 976, 993, 993, 976, 699, 759, 957, 880, 982, 993, 982, 993, 993, 957, 923, 957, 993, 993, 993, 982, 993, 949, 993, 993, 756, 993, 993, 982, 949, 957, 734, 949, 993, 933, 976, 993, 993, 993, 982, 993, 854, 993, 993, 993, 993, 957, 982, 982, 982, 982, 993, 993, 993, 982, 993, 993, 982, 854, 993, 993, 993, 982, 949, 993, 993, 949, 993, 993, 993, 993, 993, 993, 854, 993, 993, 993, 993]
STATUS: [982, 982, 993, 993, 993, 993, 982, 993, 993, 993, 982, 982, 949, 993, 976, 923, 993, 993, 982, 993, 993, 993, 982, 976, 993, 993, 976, 699, 759, 957, 880, 982, 993, 982, 993, 993, 957, 923, 957, 993, 993, 993, 982, 993, 949, 993, 993, 756, 993, 993, 982, 949, 957, 982, 949, 993, 933, 993, 993, 993, 993, 982, 993, 854, 993, 993, 993, 993, 957, 982, 982, 982, 982, 993, 993, 993, 982, 993, 993, 982, 993, 993, 993, 993, 982, 949, 993, 993, 949, 993, 993, 993, 993, 993, 993, 854, 993, 993, 993, 993]
STATUS: [982, 993, 993, 993, 993, 993, 982, 993, 993, 993, 993, 982, 993, 993, 976, 993, 993, 993, 982, 993, 993, 993, 993, 976, 993, 993, 976, 699, 993, 957, 993, 993, 993, 982, 993, 993, 993, 982, 957, 993, 993, 993, 993, 993, 949, 993, 993, 756, 993, 993, 993, 949, 993, 993, 949, 993, 933, 993, 993, 993, 993, 993, 993, 854, 993, 993, 993, 993, 957, 982, 982, 993, 993, 993, 993, 993, 982, 993, 993, 982, 993, 993, 993, 993, 993, 949, 993, 993, 993, 993, 993, 993, 993, 993, 993, 854, 993, 993, 993, 993]
STATUS: [993, 993, 993, 993, 993, 993, 993, 993, 993, 993, 993, 982, 993, 993, 976, 993, 993, 993, 982, 993, 993, 993, 993, 993, 993, 993, 976, 699, 993, 957, 993, 993, 993, 982, 993, 993, 993, 982, 957, 993, 993, 993, 993, 993, 949, 993, 993, 756, 993, 993, 993, 949, 993, 993, 949, 993, 933, 993, 993, 993, 993, 993, 993, 854, 993, 993, 993, 993, 957, 982, 982, 993, 993, 993, 993, 993, 982, 993, 993, 982, 993, 993, 993, 993, 993, 949, 993, 993, 993, 993, 993, 993, 993, 993, 993, 854, 993, 993, 993, 993]
STATUS: [993, 993, 993, 993, 993, 993, 993, 993, 993, 993, 993, 982, 993, 993, 993, 993, 993, 993, 982, 993, 993, 993, 993, 993, 993, 993, 976, 993, 993, 993, 993, 993, 993, 982, 993, 993, 993, 982, 957, 993, 993, 993, 993, 993, 949, 993, 993, 993, 993, 993, 993, 993, 993, 993, 993, 993, 993, 993, 993, 993, 993, 993, 993, 854, 993, 993, 993, 993, 982, 993, 982, 993, 993, 993, 993, 993, 982, 993, 993, 993, 993, 993, 993, 993, 993, 993, 993, 993, 993, 993, 993, 993, 993, 993, 993, 854, 993, 993, 993, 993]
STATUS: [993, 993, 993, 993, 993, 993, 993, 993, 993, 993, 993, 982, 993, 993, 993, 993, 993, 993, 982, 993, 993, 993, 993, 993, 993, 993, 993, 993, 993, 993, 993, 993, 993, 982, 993, 993, 993, 982, 957, 993, 993, 993, 993, 993, 949, 993, 993, 993, 993, 993, 993, 993, 993, 993, 993, 993, 993, 993, 993, 993, 993, 993, 993, 854, 993, 993, 993, 993, 982, 993, 982, 993, 993, 993, 993, 993, 982, 993, 993, 993, 993, 993, 993, 993, 993, 993, 993, 993, 993, 993, 993, 993, 993, 993, 993, 854, 993, 993, 993, 993]
STATUS: [993, 993, 993, 993, 993, 993, 993, 993, 993, 993, 993, 982, 993, 993, 993, 993, 993, 993, 993, 993, 993, 993, 993, 993, 993, 993, 993, 993, 993, 993, 993, 993, 993, 993, 993, 993, 993, 982, 993, 993, 993, 993, 993, 993, 993, 993, 993, 993, 993, 993, 993, 993, 993, 993, 993, 993, 993, 993, 993, 993, 993, 993, 993, 854, 993, 993, 993, 993, 993, 993, 993, 993, 993, 993, 993, 993, 982, 993, 993, 993, 993, 993, 993, 993, 993, 993, 993, 993, 993, 993, 993, 993, 993, 993, 993, 993, 993, 993, 993, 993]
